id,predicted_price
8151601190,233400.08195172442
8563040160,639216.7607314289
240000269,663334.08160129
4307350200,320029.6276493583
1311910300,262675.66734914744
3574900030,515548.4134288061
7853230570,423387.337204025
320069049,362547.5751639909
9839301060,640888.913075716
7011201333,670246.3724214735
2781320100,271338.1041220067
3421069120,431363.6522153381
7852030320,448952.44510710024
5316101075,1980379.7811651577
5309100750,533928.5305743931
629000730,588175.6247920606
511700170,324411.8936866901
1562100030,581406.4653969021
2489200230,582320.8126319116
524069116,521184.46479051275
5315100737,869997.0786466438
1868900675,798202.2886529162
1608000120,353744.98362504685
705700240,320644.95199095306
7575600610,265242.88488486025
1778500015,680370.8888418088
5423500240,195186.61002036583
6713700025,340331.7744379996
2734100734,323128.50579918333
301402280,214096.0346605635
2113700205,256462.43632782897
4114601570,3627042.135477674
3332000615,295300.2319061596
3630050180,350928.67839764967
6852700520,536099.7536635484
6870310010,670104.3028881548
6163900981,319469.7985066148
393000142,399217.42740267527
1771100130,343479.42943313316
1442860160,391532.3639567306
9191200435,576138.2223368526
6788200800,867456.2165157734
1115300070,686936.0747842055
3176600105,670616.6867376812
2770604665,607703.3169308413
5469500580,419225.26369599847
5680000545,517047.9314526139
3424089119,532927.4012665665
1328300180,336640.1861228817
1773100922,399184.2899338659
4123830480,304417.5538749688
9808610190,912794.2104512631
4250200140,274025.94742476795
4217402115,4127556.4059222913
3831250350,395818.17438308056
2397101055,739755.3963147206
6817850110,946297.6534671773
7526800200,621059.6911256125
7853370100,700212.3570337605
2523089025,916648.3125963145
9476200680,274418.4388394365
5714200140,430807.0878367099
3575304895,613397.71148001
263000018,420634.51325066923
8080400177,509097.7130696541
6450304130,328725.66852681723
514500090,561450.351464176
9477000300,402068.65904641885
853600310,1279509.6286232898
1951600240,208842.5645608073
1099900120,350220.0601986361
5323100120,490144.223439808
1223089016,407898.0441548813
522059172,248063.52360814036
1930300190,656321.2559004484
9542840410,288064.0557633392
8665050530,529209.7937658397
5592900205,384836.2600896442
5450300010,545479.5230954489
2459960030,338846.9696843883
3331500455,490649.7765187124
3432500705,378857.8073779447
3702900165,326681.85741905245
5249803550,526281.4907737955
626049058,456067.5037863409
1788900380,194382.39054130402
8075400360,230080.36300231746
9113200250,741110.2324017579
2738640040,693203.3626214676
7821200307,485025.3541445889
3530440140,247090.47495092312
3582700130,468286.31375292136
9276200569,652921.7100167016
7197800020,612493.6695123852
686200490,574446.2233024247
3501600100,394244.3989332461
6383000690,603255.463558449
7604400150,375941.7217811763
5249801411,714580.2671997426
2607720420,425549.49752463674
9561100010,378796.6132359749
1796370590,249911.8887882703
4077800593,357746.39882531844
854000165,235403.09938951014
5536100010,554718.7126903932
4188000670,806172.7274577396
31000165,1317607.9391365428
662350050,883811.8280711673
4137000280,271986.492569543
6169901130,931377.0493896689
1953400510,257793.6242009569
7518506716,978480.3612485842
1552520010,367672.2673221829
7955080270,309079.28305291774
9212900100,589290.9495580029
3438500798,300658.0501010889
7899800890,231028.4770384059
4319200605,480645.9069086741
1329300480,369142.91549723136
8935100100,743444.763566338
5016001260,437880.53644117113
4337600280,281858.9856578332
1446401220,192683.4146294259
7135521530,672855.6938526835
6888900115,280189.8198803177
2413301070,297784.62742971873
345700040,250040.4326859295
5566100145,422606.7117904679
7634800070,320475.7550704171
9346910500,661672.0240883129
3529300060,311097.4044337237
8128600060,1219120.1355841325
8572900275,186302.53138572213
4139420590,1508433.291261934
9274200322,515131.27580896503
1472700200,536013.1439322719
8820903380,557842.422636174
8563010130,822220.655486302
8965450110,767477.9561605675
9274204230,531562.0822378176
8165501700,410523.9518256518
2193340260,515695.50358904526
1860600290,741259.2278552745
1222000055,186790.52930386056
2492200280,434609.5175066357
2488200455,310853.80016014393
809001520,964838.9655815654
1796361140,237006.25429246452
6398000011,751622.5549264732
6813600365,585610.8008793681
7504100920,888080.7181414219
8835770330,643001.4345623476
524059322,669175.7695314939
4307330280,371647.220117507
1245002952,903744.344847723
2021069059,237351.12153878083
5700000595,629070.1621480619
3629970930,720111.1770670781
3336002215,258511.6917058787
5100401060,626762.7040937435
3278600750,339730.07406602113
1126069045,1190672.1179895564
7568700175,315709.6438466972
452001475,502773.21320843196
9283800230,454402.85359120544
1737300130,573804.5710325243
6189600040,551683.6528365148
3679400025,528420.2212940506
1096100010,315149.05295680935
9513900050,238246.92249368734
5452800645,631076.5160691843
273800100,239515.02939380577
7228500037,497014.1930042777
808300090,448967.1473951693
2493200215,471532.5660697541
5035300255,734630.6313415456
3380900160,407215.01109209505
3630000130,396069.99790105753
7300400670,289641.95563290355
6798100070,369102.92037126113
8078400010,596626.7839032003
5566100060,487845.4900572522
2768200212,502886.8024849281
4035900060,556252.2453095602
9460000110,373240.31742178183
7199320190,523741.4399876413
2225039081,473672.557204432
9512200050,576181.2476988608
2634500085,318783.1533560726
3654800200,259953.02073666913
2724079090,1331576.3583686755
2597520720,714829.3588060576
3034200426,414028.9082101949
984000130,304385.547040542
7852020670,441673.74557006726
7923500060,705988.3078269361
2310030510,291896.1067559018
2205500540,507183.5206453223
2493200015,338698.68279340595
7853361420,549864.0132467889
5652600605,534506.6918821543
5285200020,303534.83072186506
9406530150,345493.1475310233
5706300020,524122.4290999891
3278602490,417572.35177783784
7197000100,568145.3188399681
4447300008,464428.509635797
7899800045,229818.9938757136
9250900095,345904.79317756044
9268851740,553596.6002735021
8682261440,499626.61625290517
7284900385,785888.4606308569
8079040300,421407.35915736144
2225300585,390865.2871751998
3223039013,420101.6675675084
2013801350,246652.7302081122
4055701110,945517.1484090248
3578401770,494915.5539889906
4046500720,536724.1180087407
6145601745,392128.8505768103
5207200195,607123.6613089382
1972201856,547101.8317352157
7212680080,242673.65271896514
7277100510,546161.5832345065
522079022,514649.00630365737
5605000440,742658.1933673802
6632300230,364000.340177913
8815400165,672743.1007497637
6708200320,484761.1150443158
2426059076,609887.7509464875
3260200200,531175.8180348431
2770601741,507850.81238936575
4338800500,228776.7179852612
9201000320,797503.8143131584
7655900038,347989.8516121001
3625059140,586666.82791497
4222310010,237289.0041588624
2114700115,337566.54383459827
3291800710,316282.2727764016
9406590010,405184.3027196275
3025059124,2726920.4873315347
7972601250,452183.72507871
930000470,909424.5561985215
6690500060,475572.47036141244
16000015,196220.17884577243
5693501102,554162.4602550277
8079040490,421817.7429284877
7225000155,313836.8339998235
8819900170,772891.8858247176
7972601270,317899.81155282893
1224069074,850755.6432905399
5126900321,321220.28526518436
3438501860,310126.0084988232
2822069080,379379.5984228556
1656600310,612976.5116189714
3856900507,1156457.5060363335
1626069139,459017.87777383224
2524049257,1338197.676611351
3904960150,561885.7874353853
7214820610,441006.1935988222
7977201845,576489.3804040839
2428100080,875399.7522925114
2202500135,402243.21078435495
1523550220,683152.5338400704
2313900610,478258.65963369503
4123840050,354144.7785478608
2125059124,1018581.8484568457
1225039067,524123.8393061858
6431500283,453127.3913493977
2473380010,296381.98915345746
5694501195,428141.5483929256
2881700046,358312.42689806793
6837820330,325468.49150112894
2337300370,197165.13659423497
3876540630,222297.65043638085
626059317,347749.52313393715
3374500520,359747.3449164029
7228501903,385457.69862786686
4019300051,491825.50146082847
4232902615,600602.1104233175
3546000090,253534.10851204465
8127700215,829894.1898439373
3438501100,468235.6928386213
1769600066,593094.380612428
8146100610,466835.8668202396
3052700695,537463.7748726566
7954310210,646517.1122200702
3761700053,2416820.1773536713
1320069179,356170.8679787712
1331900410,733377.910547088
7303100210,301244.2786984381
2464400285,497056.8589310562
6163901150,365924.72762064706
8955800045,385714.6625075126
2314300200,421875.7829419947
9528104360,370226.14666672854
4177100005,654566.3857033964
8856960260,285249.6884871762
1828001220,654084.451864149
3066400710,799740.0029788162
624110610,869162.6911147597
4040800260,421578.30156316573
5019500215,535894.587521612
2481630180,1086829.0676662005
7203170190,667687.2184309952
510001280,780576.1654726721
9430110120,763855.3973873991
1565950030,353711.1663339457
9828202255,833346.4987002527
3878900270,532940.0432672015
8091600080,209252.78563109896
1112000035,310363.0339149929
2228900270,307615.7301201327
6648701740,308987.5618892782
1245003740,614394.9907133573
2174503441,461796.2190492431
7708250010,318098.6342967446
6072300110,582218.9665329613
2329800140,256125.95166508915
1494300040,540196.3550375716
3832050130,289237.6350556647
7203100730,884450.9245644793
7199330170,460935.42279089044
7785000220,589989.6168326596
1250201175,463974.38903449144
4054500180,1017972.4993631807
7905200061,407561.02950204967
3751604895,185476.37988168845
5220300140,287176.86105245625
3323059027,330592.1283287027
8651611980,962688.2458673319
8673400190,537883.4431820223
1668500100,866735.4440435163
1023059365,536427.6227813656
3308030060,345926.0030931044
4232400860,864958.2409198501
2144800615,252934.68348488605
1568100920,1471299.830138254
9406510040,522317.7761783921
2923049421,328501.3991401675
1051000040,1231092.28969233
2077700042,623578.8854339247
9423800030,250336.968453725
9818700455,662088.4122891258
7133300675,420812.6754195935
4113800550,648545.803441292
5553300375,1596271.3258948768
2025701530,261256.09676051035
7942601155,426627.56186073093
7524300020,262304.9798657412
2520069100,288163.09435240447
5412300410,229738.80342310882
7504110760,841437.7106008526
2594200350,359698.80461638514
2722059013,254784.51527102085
8078430480,574859.0534614564
1423069162,463353.55736733484
8856001090,178010.9896408133
7000100631,764132.6944007148
4222200280,228519.57553347974
7971300050,594731.8429268323
2009001600,249872.22854534042
6619910140,794393.0879254872
2877100985,529316.5813688084
1196000007,380091.9607065334
1330850130,814640.1731123051
6664900410,257545.10305605788
1231001110,268687.99614609015
9235900030,283603.9055917135
9407101840,296430.31988176185
9523103001,384228.45979929203
2149800278,408150.939703293
7234601198,683760.4301092551
9476700035,428353.1908709608
9297301065,689898.6095217756
518500700,824408.385411501
7843500090,320998.5375627362
6056110780,347743.82384099346
2345700260,341821.2420390688
3509600070,235020.6440879125
1431700280,379259.9464051924
1623049174,289148.1578824129
3024089049,315262.7368097933
7853340450,377826.5522724221
7732410360,731761.0112794489
1446800995,304444.7749361712
2946000285,238407.08355970253
425079100,508732.8655977702
3876313040,411958.2816375793
1762600260,1028151.8147485879
1925069121,1134723.335412065
7443000480,839227.7767772744
7820000015,353429.8236228543
4027701253,471925.0940642789
2826049165,363819.37198414595
5426300060,720504.8106005898
1278000210,179474.52293137688
923000270,357820.5841534691
7657600005,270807.15803201456
3024079057,363990.5708882883
3276180020,309642.3879664531
7304300760,299385.3396520666
3908100020,523457.3712429253
8835400805,693916.1590285015
4051150070,220337.38050560723
3904930530,506803.9575780342
6163900971,368196.7429470329
7942600310,420318.7286368298
4365700330,247400.53839019244
423059207,274751.8676503428
3992700265,331680.18866299605
7177300090,456656.52080997586
2540820010,716433.933583037
5700002510,917876.5912768089
5201000030,553263.8725294633
7631800015,2032762.9219142422
2922702965,679469.7337218283
1525059198,926249.0915253597
1245003160,746497.8329171308
3810000455,322982.3596628523
7855600080,663681.7530372788
5701500030,1085150.456285634
7504020400,678296.1047114187
1402600570,298310.76428876043
7575610760,277907.1500410311
8731990370,412716.3410970324
5021900090,767423.7243189866
290000075,345331.4132303415
2841500010,501061.46489133395
3955900830,419274.53996219696
7852110140,552868.5592059855
1311400350,246806.95267919547
7773800015,550705.0229917472
4123400320,502211.52472110424
2725069157,929014.833927409
666000143,631796.409778501
5101408678,498591.80932069995
6371000026,365250.31700120575
2024059084,646480.8652015019
7283900036,336004.45666088373
8881900230,718980.6731605125
3959400135,403774.5960838054
7696610270,217547.4276489824
1689400150,842489.2462899459
5103900015,413518.3292094084
1441000350,458688.5516394256
5101408735,328858.61414755875
3126059027,2068778.4279277625
2320069014,573937.9357649056
9541600015,636917.6011238697
8682320420,659853.2408246873
1562200090,622208.3958894185
3395070980,616943.3499256701
7349600230,239318.45055608862
522049122,277060.21660523314
869700060,266611.1312882882
811000055,1184363.3601720075
1221059176,408489.7718076857
1523059103,458241.426049792
2025760210,687502.9438572209
9218400088,322418.4090640682
8682292020,446270.188668273
2623089135,416416.2836855014
3758900259,1385999.8221955292
524069049,589188.320695048
3121500150,863769.9185467104
5581400080,848497.4016308074
8087800020,498959.5392774887
4070700290,699620.0018865877
3296000170,659879.251316033
9238500040,470792.7537464732
2744600040,346362.47793867346
6813600380,631189.502708354
6140100150,479154.9634122281
2201500555,468519.112342804
2600110250,618461.9990250281
4337000275,182314.84603608045
1186000150,576837.2829861362
1972201963,499140.3461145342
1105000745,397274.61840368895
2887700560,661065.6662578324
4039700080,720030.1154250214
522049104,278555.5313596996
4202400078,262290.4969559719
7520000695,184723.68704673377
7714000310,370493.9099113935
4319200060,674711.3651496349
8624700015,704335.6872360109
5104520610,294799.5248050859
2354300845,250724.04464354692
3824100291,476857.40397940425
6151800612,237002.36446755327
5454200080,808417.5374696081
6413600290,342088.27944698837
2131200065,291824.62762782385
1459920010,296874.58451200736
50300090,402204.6271065557
2326300090,647903.3090691956
7714000070,373379.55433824396
3630180500,1104025.103729652
1727850340,996688.9967704263
8691430330,1047857.0791448985
2310030390,265938.8605973977
5561400610,503097.8889705298
7010701016,507181.49288511346
7883605915,272086.0280363971
1282300995,381381.5052579327
4040700310,541394.0003089457
3353400435,234926.61050013566
2143701015,511678.99042308383
255450020,372635.3235008822
1020069017,368938.9872662311
4038200120,534129.6275400172
9284801100,308868.74620087154
1965200075,613173.5728292261
847100047,502894.5204014845
4038700720,534925.0281210487
6815100085,792721.9976771458
2508000020,289553.52131153765
255520180,661845.953492499
6822100750,671765.5670147332
869700050,299977.47745641595
1775801405,533989.440844504
6600400090,225426.70927834028
7202330270,510561.2328451036
1683400165,958491.4234555418
2625069070,1057504.032274265
7625702440,412341.5767915027
3388000640,242090.60032269475
1899400365,246540.29525261425
6899990200,949057.0037158333
5569700020,801876.6646977654
986000045,343478.30308165605
3293700221,307108.1060750053
3764800250,352374.6952758167
2291400566,356574.38407408155
4219401236,1367976.8839645039
4239400840,178174.14581682935
7211400990,229522.98876065813
7696500280,196792.65891906546
7215721070,529379.7950449903
3204850140,366964.3398546234
4322200220,685743.3752932665
2566300100,817321.2928067284
1944900090,457263.27143857523
6648500390,294925.52974863397
7385300020,735233.4875226167
1704900135,324592.79119460983
2877100655,706878.3119352835
2726079098,611945.318608892
7625703800,452739.9354595031
318300040,586902.149970546
7922800190,566503.060836496
2023049361,251162.04907020836
8946400210,453321.1612032342
6071600450,554321.3168771964
4343800100,414244.9018300425
1443300140,348504.8150721764
1024039001,861969.4210642882
2767704860,586453.269211672
7234600851,605243.3253838477
644200065,727824.2524902482
7784400035,606931.7247699897
3826000560,234333.332015609
9272202260,453270.1110516159
263000253,452027.48756433313
3621059043,647303.0313058002
240000130,506420.89453983767
1352300120,214312.8445174964
7849200861,270597.08254245546
2487700130,491319.4471224224
1796100140,265623.4574059456
7234601221,531762.6164634711
8651710190,465550.40994242835
2916200091,556737.6510908334
1232000915,511925.4640716723
1545801970,278794.6252492281
3211200420,343510.339659035
7686204675,204771.43220103945
3141600210,194227.91153085747
3959401284,559007.0989143917
2113700825,250619.69334600377
3876000710,380044.8649617628
522069022,494951.1620912571
3214200070,359104.17740671174
1221039156,301583.18864854105
259600790,463448.87466561387
785000040,525441.042775194
8138870470,460534.26221109607
2596300035,345883.2112956425
540100057,1329555.4155059694
3073500045,518473.79072162963
5363200266,368805.29949157796
8682261650,490660.87460047076
3224510080,798761.0724058966
3211270160,448614.67397932557
9269200520,238802.24920238368
293810190,445291.94530939095
4197400043,300670.33235046134
3026079031,344298.71153837047
5332200405,874518.7143129613
2473411210,303305.9906512628
9268200315,542012.1378251308
8123500050,643897.3983353423
3221069091,486748.221682198
2485000165,538478.9911316293
4058800215,587601.553756838
1926059039,836614.0756287402
2533300680,946105.0301309787
3343903640,350621.93631478195
5700003705,1258374.4400768117
2023049372,384564.6954614064
4058800830,642532.6020330148
3333002302,444635.14512327954
2944500340,298342.1388618064
1982200790,529644.39185317
8929000270,500840.35020404175
8122101440,273287.74648027605
7525530470,819601.5814822597
9332800020,609541.4805288853
3878900525,251918.82279594123
5420300210,251151.80761980376
9232900165,321528.41131543793
6414100026,425857.7653500814
3013300660,668818.9754183283
7954300120,593669.2400130341
1081200360,313619.5401267032
2877102345,515499.90758590173
2202500255,486395.85013370565
7984400050,217141.68532701515
9558020380,481481.8077029042
7812801850,207203.86396000726
8944460020,416529.731681145
2306400040,628813.2858929513
8649400410,379251.11434918526
7889602020,228957.51299082924
2041000025,447314.08061762893
871001484,658286.4821855753
2767602141,483808.38297474844
3630180470,763041.0579788478
2769602140,466788.14415595995
2473250280,314766.6797529094
5422560660,565646.5004604657
3756600240,388827.28303488146
8651600160,649671.9407378251
7202300540,887173.6314468256
8961950250,447877.55915506533
3303000130,460849.73791427957
798000062,275520.93211938563
1695900150,763791.3601791024
1604730150,484678.6639173513
4136930310,361617.11001905566
8835401250,1677719.4459151558
8665900328,425234.21497889183
9262800255,293144.75025477377
1853080570,815207.5926617904
5556300114,695951.3449214534
9517200290,425631.6889089879
4037200295,515397.9620424403
7417100123,399539.7695375041
2620069077,210201.9189883615
7922720040,703406.1244302915
558100090,566605.6940247852
257000037,323383.75577700976
3319500385,454446.3965491328
9297301520,373215.9666384532
3580900090,343555.2456390429
1321039076,184463.84052891118
7227801581,285430.91564343433
9407001620,279097.2883591507
2130400150,311262.6253921101
2312400200,250752.49589252178
4046700210,452911.2116798203
1193000480,1030242.4722664937
1492800296,521432.05509004265
3013300017,390882.18173066026
3630240140,580787.1111546686
1049010390,340554.7567070392
9320900420,175394.1777738848
4315700060,370438.1090274616
2591010290,328682.1200118788
323089085,772386.0573895922
6600400270,205680.8815714166
2919701105,447967.755056735
7202360670,964972.2123598444
8927600100,742341.7978928657
3211700045,612900.8455391587
4027701326,496835.5610754469
1601600195,289716.77870968665
7853280350,827636.3688098501
3629970130,705217.1191191799
7203120020,804298.4034611734
9542900190,336735.6976629809
8035350120,511773.658043223
1238501184,957686.2202415016
251200240,498444.61134243425
8945300200,196398.22153277224
2162000160,1215134.0088150483
5466310060,208221.6002337929
1239400064,813412.6984246105
5205000020,333213.4427097853
1720800305,714143.0748552933
7280300375,585546.9792077648
2095800400,448243.9252320504
7852010950,548921.2631622887
1428001160,604342.7041687216
9528104910,611521.7897514623
8644210470,991095.7738273183
7923300310,510688.14678831527
254000100,592276.2881169242
1931300688,508377.35671585926
7007700030,446116.60204023385
422049178,238665.69184561135
422069067,447947.7117379213
2923049393,381579.7743764918
930000305,466040.3393624922
2461900448,448341.4505072499
2610100020,298878.24014906125
2895550050,248870.54764282022
7701700040,257291.99684286467
2460900020,518716.952644535
9827700105,606312.7973867669
1005000240,297602.779565871
7200001254,575791.4770347147
866400040,604856.4324660499
305000170,671285.8557438892
2260800110,978797.7853796266
3442000127,680649.3431147551
5253300437,453725.46579357877
7576700150,859720.9556261054
5469501410,555540.6301043765
5104531120,708542.9632405103
723049434,321939.15029843594
622069006,1171324.5946748995
2517101200,315446.23437454307
8159620160,242979.74518086747
5561300640,410470.7680240747
3317010130,215050.51122149575
4364200250,343843.8153834982
8732300060,612573.3447567495
5603700025,699128.3648886642
3585900190,1055968.9132253113
3996900575,251045.67469788654
8731801260,233344.9293086963
3810000860,377731.531045112
5700003585,2001678.572683215
6332000050,487529.2964543352
9286100250,383918.5619527087
9471201110,1042349.3011336237
9290800050,558053.0334239344
7300200400,639025.3210297996
526069024,947766.787150434
1454600156,995306.6657256419
3904980360,520675.5925234253
2626119062,277359.28087669326
8651730290,436438.3646304104
7611200195,722530.0537896587
1919800260,594213.6959131768
6632900354,273329.721406196
3972900195,310545.0838942265
5151600170,292539.2291685571
7016000440,439114.2997328808
871000435,881256.7567216207
9578060540,523070.91868000076
2332700060,761201.9515278249
766000240,276133.22937902954
4363700200,288763.21029439283
7100000250,307839.59632209106
2781250560,219659.4055135239
2781250100,351931.24774092063
5419800220,250506.96386498923
7147600245,259966.81113672265
2926069083,912590.6937058019
6189200125,765133.098201086
9542830160,292721.6838514786
5152200020,276427.6332662856
9412900045,485421.18305477005
6600410480,185317.0557048417
6979970080,570098.5862318949
5636010280,256737.618787344
1732801300,759148.9915631431
5561401530,477600.64965036936
9578500510,346732.2399241652
7304300906,313066.8887513832
1223089077,593232.4450109699
721049207,261108.3194857085
8691330310,843526.0439215752
1523069204,386416.33699077804
3188100105,617563.370491774
6608500290,376346.5054513194
2891400410,337694.20122414187
7663700551,346507.8891180081
5413200140,236758.06692969296
425069139,565510.074342106
6713700155,373239.6736926156
2767603505,470198.24050733866
7789000080,245722.11039757534
9211500620,253568.50458740382
3750604417,195055.15601543372
7922800320,591360.1134192011
1471620240,322679.47146177746
2222059052,352688.4565245998
9551200270,1041124.0624692459
2767603160,546658.9303835498
9406710060,363627.0729049805
8929000250,403094.9746179291
5538300120,390194.16439556045
2223069120,456953.1905397421
1652500060,1570986.6569959722
8564500240,418055.5282586297
3629700120,578619.0784431567
3943600070,414085.47581471695
4171200025,311388.1395365295
2425049063,3641440.1817921707
9828701650,367218.40846512344
3581000340,353910.044845656
8100900015,421401.191339183
2125059161,1183558.0404023835
304000380,197541.2351507263
8146200070,1246153.437029823
686530170,583212.8258431031
2917200645,492816.3626748512
9547200530,803588.9378542479
2122059199,371724.75148189615
1150000740,634775.9989672261
5706200060,263684.00207359507
9265410010,228432.71331680185
4083800555,510123.0232986258
6152900332,345878.5061497472
2520900301,220618.5987037803
9828200790,497788.8382031455
1657530180,269961.81339422264
7471900045,296930.31283417396
9828200460,422959.55324766616
1775900140,437068.8010283158
6139800430,458432.7829594757
7214400005,497163.5024811709
5332200026,497433.1665626864
9510970300,775031.7016224018
2540830020,434747.90560622234
3392100140,196386.32571093336
1326069191,342303.50480244245
2125059112,1029187.3369543815
859000022,339885.578382262
8854100350,775658.3748879109
121059007,226469.08879469166
7977201707,527272.3547221423
3859900060,2529279.408578245
8815400735,763880.2028604287
705700530,313487.3214530096
6600780130,369177.8337298388
6378500105,410592.41594580584
8143000310,467518.2886862154
2877102330,607383.8264674955
3526039074,613743.5327484936
2115510300,250560.57389914314
3024059014,2447756.2252429193
2141330360,572581.6424395541
546000400,514840.1438610568
2071500011,421542.6465331521
7972000240,220861.83118908695
7016200460,437797.70074755274
6204200180,415132.5663600945
1552100135,828322.7388784233
88000173,398471.53761928476
2581900235,716238.1568135947
9211500560,239878.47382110322
621069218,454815.48488027207
1321970240,299781.3374017191
798000630,323213.3199587412
421000285,263761.59690136876
2824600180,866536.5889373559
3832051140,319787.98805794923
1237500105,657332.1822443826
8802400906,262099.84659595415
3166900270,439063.5368400479
3682000060,374631.53833026986
5469700020,290258.8945323016
1245001820,675262.234061178
